optimizer,evaluation_no,evaluation_iter_no,n_factors,reg_weight,rmse,time
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),14,8,0.9951008147030164,0.01641397366431637,0.946487,16.51838445663452
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),14,9,0.010088684915917199,0.49422510792714514,0.930083,17.167056798934937
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),14,10,0.40962059903861125,0.013225580445716277,0.939713,18.8268301486969
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),15,0,0.8246341193249815,0.7176104572714712,0.915113,2.621102809906006
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),15,1,0.01,0.01,0.93184,3.286356210708618
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),15,2,0.01375104813697435,0.9740889009899242,0.935984,3.9235360622406006
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),15,3,0.01039155617357428,0.02628041678365369,0.931444,4.57165789604187
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),15,4,0.16325105730415795,0.7449777647977046,0.92469,5.564822196960449
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),15,5,0.9989528946627564,0.023220468001693445,0.945074,8.257641792297363
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),15,6,0.994772418303882,0.988955226776172,0.920125,11.342644691467285
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),15,7,0.5465551613730505,0.9989042160525939,0.92459,13.332389116287231
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),15,8,0.4828704513081503,0.016000155062805436,0.942362,14.961907863616943
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),15,9,0.32958832559166223,0.8963138435611372,0.926564,16.44018816947937
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),15,10,0.10736686767166012,0.8605265627806402,0.929681,17.383432865142822
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),16,0,0.4167208207983644,0.6582681468333227,0.917796,1.6879572868347168
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),16,1,1.0,0.01,0.947864,4.408854722976685
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),16,2,0.01826474936140611,0.01483507049477108,0.930944,5.082885265350342
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),16,3,0.01168915341164667,0.9472353827144182,0.935738,5.729851245880127
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),16,4,0.9992208062746204,0.9947066626544045,0.920526,8.49770998954773
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),16,5,0.9977316854007012,0.5224917537140265,0.912001,11.232802391052246
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),16,6,0.010059390083832052,0.45444071092033217,0.929655,11.872478246688843
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),16,7,0.5046240796981405,0.015981903467438136,0.93961,13.72866940498352
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),16,8,0.5909124801951054,0.9996781033083292,0.925655,15.838581085205078
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),16,9,0.8859252690882587,0.39230872211426576,0.911828,18.66149878501892
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),16,10,0.8002337251072036,0.7482495889331523,0.91637,20.990196466445923
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),17,0,0.8766540544471999,0.30245577563347276,0.915372,2.450108289718628
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),17,1,0.01,1.0,0.936208,3.1320061683654785
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),17,2,0.011731340364687414,0.011740894539482596,0.931796,3.778632879257202
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),17,3,0.01078023150894435,0.045525799845608415,0.931015,4.418828248977661
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),17,4,0.18089592186934447,0.19912892603268775,0.921268,5.51744818687439
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),17,5,0.9974195276427039,0.9819269945771602,0.920225,8.275171279907227
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),17,6,0.9887893677443732,0.014264449079394507,0.941885,11.286608219146729
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),17,7,0.5264001640916457,0.9978026323165781,0.924812,13.249583005905151
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),17,8,0.010083567087543339,0.5578507115475809,0.930867,13.907627820968628
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),17,9,0.5504468925650732,0.010455957149400931,0.937807,15.875792741775513
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),17,10,0.9961428462066954,0.6577804803310724,0.913393,18.631623029708862
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),18,0,0.42740427982664564,0.1853536562468745,0.920433,1.718113660812378
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),18,1,1.0,1.0,0.920651,4.5067853927612305
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),18,2,0.010028878635708553,0.38573159475700114,0.929074,5.148245573043823
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),18,3,0.011505348392711447,0.01867807526937261,0.931625,5.792993783950806
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),18,4,0.9968149243010461,0.013888172713586394,0.947024,8.46178150177002
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),18,5,0.025932942632999077,0.9995015503612593,0.933606,9.18394923210144
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),18,6,0.5195538537525333,0.9988355951439295,0.922811,10.92863416671753
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),18,7,0.9997012836267446,0.5554181116435248,0.912187,13.651969194412231
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),18,8,0.35537784895817887,0.6785695884698283,0.918924,15.03645133972168
