optimizer,evaluation_no,evaluation_iter_no,n_factors,reg_weight,rmse,time
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),14,4,0.43423105436505455,0.7416823447871402,0.918834,5.87109375
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),14,5,0.011193035429159469,0.01731599107520978,0.930346,6.480976104736328
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),14,6,0.9944137749128391,0.018311264666152644,0.947089,8.276810884475708
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),14,7,0.9998310385705618,0.5429298720323744,0.914089,9.862749576568604
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),14,8,0.010529909068875156,0.44510767566651005,0.930592,10.462429761886597
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),14,9,0.4644138713291473,0.010280918492565641,0.940078,11.599071741104126
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),14,10,0.5454224963507791,0.9997295783153206,0.92509,12.85873818397522
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),15,0,0.8589352948756757,0.8170545386354999,0.918505,1.6166660785675049
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),15,1,0.01,0.01,0.93042,2.24297833442688
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),15,2,0.010110138775739401,0.998084879823631,0.936774,2.8522098064422607
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),15,3,0.194191291648938,0.3895965362580331,0.920433,3.6782844066619873
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),15,4,0.9934719618961283,0.019437234395531657,0.946862,5.465484142303467
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),15,5,0.5078353581235763,0.9997005820224316,0.92473,6.672589063644409
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),15,6,0.990286588870789,0.9941875617291567,0.923012,8.476097106933594
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),15,7,0.5034892919270482,0.012068538602694873,0.940627,9.675814390182495
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),15,8,0.09296769837006223,0.2717839438722212,0.924693,10.399185419082642
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),15,9,0.5639164895560227,0.7127470108367302,0.918719,11.561317920684814
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),15,10,0.8305015396377933,0.8216834985423767,0.919578,13.16981029510498
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),16,0,0.8319133001677227,0.7811708437510873,0.918722,1.600548267364502
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),16,1,0.01,0.010000000000000009,0.93042,2.2355504035949707
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),16,2,0.012983888699931972,0.9993510484063761,0.936783,2.8439414501190186
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),16,3,0.2971869602373352,0.6190314776774141,0.920812,3.7996537685394287
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),16,4,0.9943852077310674,0.015588526712739352,0.947644,5.601579666137695
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),16,5,0.5331537849997127,0.9996299264040265,0.925684,6.8392493724823
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),16,6,0.9968564460347049,0.9907006928587252,0.922572,8.423665285110474
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),16,7,0.47531802660981026,0.010413959988130937,0.933993,9.487444639205933
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),16,8,0.22638394368342932,0.6694117093767579,0.923273,10.357596635818481
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),16,9,0.2714297684505224,0.9402221205746225,0.928,11.286455154418945
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),16,10,0.49870937104024127,0.4206652649386349,0.915566,12.487926006317139
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),17,0,0.7002959201921967,0.3463288033217937,0.913293,1.435908555984497
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),17,1,0.01,1.0,0.936787,2.074312925338745
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),17,2,0.02499474442373751,0.014847591266584942,0.929001,2.6929821968078613
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),17,3,0.40205596282990835,0.8858382301768445,0.922452,3.6962356567382812
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),17,4,0.8435547837021113,0.7575301870706849,0.916999,5.134252071380615
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),17,5,0.16526499296858746,0.7704130169531422,0.926685,5.958761930465698
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),17,6,0.999090760275223,0.012180983910628584,0.946557,7.529902696609497
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),17,7,0.9949637762388803,0.9945111273959261,0.923018,9.346747398376465
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),17,8,0.4774315904948441,0.011334539692549626,0.933843,10.417893409729004
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),17,9,0.010935822789597824,0.37116614063679765,0.929897,11.023768424987793
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),17,10,0.9990625392407368,0.4912104497881166,0.913758,12.618713140487671
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),18,0,0.9107646721626648,0.9890257441378053,0.922785,1.6940033435821533
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),18,1,0.01,0.01,0.93042,2.3324239253997803
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),18,2,0.010544318077771848,0.9274738787233759,0.936237,2.9293408393859863
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),18,3,0.45736796323509826,0.4223516853216282,0.916866,4.070598602294922
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),18,4,0.998721173195572,0.013773856003210742,0.946227,5.64303731918335
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),18,5,0.9982850984870718,0.5812183540492895,0.914502,7.231780052185059
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),18,6,0.01170509307849685,0.45517796955730305,0.930701,7.831241607666016
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),18,7,0.4804167671165,0.9979018903453728,0.925365,8.909651756286621
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),18,8,0.48833031003161625,0.010400418504977716,0.93519,10.098032474517822
